"oid","longitude","latitude","providers","species","datasets","date_min","date_max","num_records","num_animals","num_species","y1_value","y2_value","y3_value","csquare","geom_wkt"
23079903,-173,40,"NOAA Pacific Islands Fisheries Science Center (PIFSC)","Caretta caretta","320","2008-06-30","2012-07-23",32,9,1,,,,"7317:393","POLYGON((-173 39,-174 39,-174 40,-173 40,-173 39))"
23081744,-173,41,"NOAA Pacific Islands Fisheries Science Center (PIFSC)","Caretta caretta","320","2008-07-20","2012-07-27",59,8,1,,,,"7417:103","POLYGON((-173 40,-174 40,-174 41,-173 41,-173 40))"
23081784,-173,42,"NOAA Pacific Islands Fisheries Science Center (PIFSC)","Caretta caretta","320","2008-07-27","2012-08-24",8,2,1,,,,"7417:113","POLYGON((-173 41,-174 41,-174 42,-173 42,-173 41))"
23081837,-173,43,"NOAA Pacific Islands Fisheries Science Center (PIFSC)","Caretta caretta","320","2012-07-30","2012-08-29",32,3,1,,,,"7417:123","POLYGON((-173 42,-174 42,-174 43,-173 43,-173 42))"
23081890,-173,44,"NOAA Pacific Islands Fisheries Science Center (PIFSC)","Caretta caretta","320","2008-08-10","2012-08-14",22,3,1,,,,"7417:133","POLYGON((-173 43,-174 43,-174 44,-173 44,-173 43))"
23081913,-173,45,"NOAA Pacific Islands Fisheries Science Center (PIFSC)","Caretta caretta","320","2008-08-16","2008-08-18",4,1,1,,,,"7417:143","POLYGON((-173 44,-174 44,-174 45,-173 45,-173 44))"
23062404,-172,14,"NOAA Pacific Islands Fisheries Science Center (PIFSC)","Lepidochelys olivacea","320","1997-11-28","1997-11-29",4,1,1,,,,"7117:132","POLYGON((-172 13,-173 13,-173 14,-172 14,-172 13))"
23067220,-173,23,"NOAA Pacific Islands Fisheries Science Center (PIFSC)","Lepidochelys olivacea","320","2000-08-28","2000-08-28",1,1,1,,,,"7217:132","POLYGON((-172 23,-173 23,-173 24,-172 24,-172 23))"
23067250,-173,25,"NOAA Pacific Islands Fisheries Science Center (PIFSC)","Lepidochelys olivacea","320","2000-04-24","2000-04-24",2,1,1,,,,"7217:352","POLYGON((-172 25,-173 25,-173 26,-172 26,-172 25))"
23067288,-172,30,"NOAA Pacific Islands Fisheries Science Center (PIFSC)","Caretta caretta","320","1997-02-21","2007-02-02",4,2,1,,,,"7217:392","POLYGON((-172 29,-173 29,-173 30,-172 30,-172 29))"
23078408,-172,31,"NOAA Pacific Islands Fisheries Science Center (PIFSC)","Caretta caretta","320","1997-02-21","2010-03-10",74,4,1,,,,"7317:102","POLYGON((-172 30,-173 30,-173 31,-172 31,-172 30))"
23078477,-172,32,"NOAA Pacific Islands Fisheries Science Center (PIFSC)","Caretta caretta","320","2010-01-29","2013-03-21",13,4,1,,,,"7317:112","POLYGON((-172 31,-173 31,-173 32,-172 32,-172 31))"
23078577,-172,33,"NOAA Pacific Islands Fisheries Science Center (PIFSC)","Caretta caretta","320","2010-01-03","2013-01-31",21,5,1,,,,"7317:122","POLYGON((-172 32,-173 32,-173 33,-172 33,-172 32))"
23078680,-172,34,"NOAA Pacific Islands Fisheries Science Center (PIFSC)","Caretta caretta","320","1997-06-26","2013-02-06",45,7,1,,,,"7317:132","POLYGON((-172 33,-173 33,-173 34,-172 34,-172 33))"
23078798,-172,35,"NOAA Pacific Islands Fisheries Science Center (PIFSC)","Caretta caretta","320","1997-07-04","2013-03-15",32,9,1,,,,"7317:142","POLYGON((-172 34,-173 34,-173 35,-172 35,-172 34))"
23079472,-172,36,"NOAA Pacific Islands Fisheries Science Center (PIFSC)","Caretta caretta","320","2008-05-31","2013-07-17",34,8,1,,,,"7317:352","POLYGON((-172 35,-173 35,-173 36,-172 36,-172 35))"
23079617,-172,37,"NOAA Pacific Islands Fisheries Science Center (PIFSC)","Caretta caretta","320","1998-11-15","2013-07-05",17,4,1,,,,"7317:362","POLYGON((-172 36,-173 36,-173 37,-172 37,-172 36))"
23079701,-172,38,"NOAA Pacific Islands Fisheries Science Center (PIFSC)","Caretta caretta","320","2000-10-03","2012-05-21",26,4,1,,,,"7317:372","POLYGON((-172 37,-173 37,-173 38,-172 38,-172 37))"
23079795,-172,39,"NOAA Pacific Islands Fisheries Science Center (PIFSC)","Caretta caretta","320","1998-10-21","2012-06-21",39,6,1,,,,"7317:382","POLYGON((-172 38,-173 38,-173 39,-172 39,-172 38))"
23079888,-172,40,"NOAA Pacific Islands Fisheries Science Center (PIFSC)","Caretta caretta","320","1998-10-19","2012-07-23",54,8,1,,,,"7317:392","POLYGON((-172 39,-173 39,-173 40,-172 40,-172 39))"
23081719,-172,41,"NOAA Pacific Islands Fisheries Science Center (PIFSC)","Caretta caretta","320","2008-07-17","2012-06-27",31,6,1,,,,"7417:102","POLYGON((-172 40,-173 40,-173 41,-172 41,-172 40))"
23081780,-172,42,"NOAA Pacific Islands Fisheries Science Center (PIFSC)","Caretta caretta","320","2008-07-26","2012-08-20",10,3,1,,,,"7417:112","POLYGON((-172 41,-173 41,-173 42,-172 42,-172 41))"
23081826,-172,43,"NOAA Pacific Islands Fisheries Science Center (PIFSC)","Caretta caretta","320","2012-07-28","2012-08-18",35,4,1,,,,"7417:122","POLYGON((-172 42,-173 42,-173 43,-172 43,-172 42))"
23081880,-172,44,"NOAA Pacific Islands Fisheries Science Center (PIFSC)","Caretta caretta","320","2008-08-18","2012-08-07",12,2,1,,,,"7417:132","POLYGON((-172 43,-173 43,-173 44,-172 44,-172 43))"
23081910,-172,45,"NOAA Pacific Islands Fisheries Science Center (PIFSC)","Caretta caretta","320","2008-08-20","2008-08-25",5,1,1,,,,"7417:142","POLYGON((-172 44,-173 44,-173 45,-172 45,-172 44))"
23062409,-172,14,"NOAA Pacific Islands Fisheries Science Center (PIFSC)","Lepidochelys olivacea","320","1997-11-25","1997-11-26",2,1,1,,,,"7117:141","POLYGON((-171 14,-172 14,-172 15,-171 15,-171 14))"
23067215,-171,23,"NOAA Pacific Islands Fisheries Science Center (PIFSC)","Lepidochelys olivacea","320","2000-08-24","2000-08-24",2,1,1,,,,"7217:121","POLYGON((-171 22,-172 22,-172 23,-171 23,-171 22))"
23067219,-172,24,"NOAA Pacific Islands Fisheries Science Center (PIFSC)","Lepidochelys olivacea","320","2000-04-16","2000-08-25",2,2,1,,,,"7217:131","POLYGON((-171 23,-172 23,-172 24,-171 24,-171 23))"
23067223,-171,25,"NOAA Pacific Islands Fisheries Science Center (PIFSC)","Lepidochelys olivacea","320","2000-04-21","2000-04-23",3,1,1,,,,"7217:141","POLYGON((-171 24,-172 24,-172 25,-171 25,-171 24))"
23067249,-171,26,"NOAA Pacific Islands Fisheries Science Center (PIFSC)","Caretta caretta","320","1997-04-23","1997-04-23",2,1,1,,,,"7217:351","POLYGON((-171 25,-172 25,-172 26,-171 26,-171 25))"
23067286,-171,30,"NOAA Pacific Islands Fisheries Science Center (PIFSC)","Caretta caretta","320","1997-02-14","2007-02-06",14,2,1,,,,"7217:391","POLYGON((-171 29,-172 29,-172 30,-171 30,-171 29))"
23078378,-171,31,"NOAA Pacific Islands Fisheries Science Center (PIFSC)","Caretta caretta","320","1997-03-16","2010-03-17",41,3,1,,,,"7317:101","POLYGON((-171 30,-172 30,-172 31,-171 31,-171 30))"
23078470,-171,32,"NOAA Pacific Islands Fisheries Science Center (PIFSC)","Caretta caretta","320","2000-02-15","2013-03-17",64,4,1,,,,"7317:111","POLYGON((-171 31,-172 31,-172 32,-171 32,-171 31))"
23078566,-171,33,"NOAA Pacific Islands Fisheries Science Center (PIFSC)","Caretta caretta","320","1997-06-13","2013-03-09",51,5,1,,,,"7317:121","POLYGON((-171 32,-172 32,-172 33,-171 33,-171 32))"
23078658,-171,34,"NOAA Pacific Islands Fisheries Science Center (PIFSC)","Caretta caretta","320","1997-06-25","2013-02-06",40,10,1,,,,"7317:131","POLYGON((-171 33,-172 33,-172 34,-171 34,-171 33))"
23078781,-171,35,"NOAA Pacific Islands Fisheries Science Center (PIFSC)","Caretta caretta","320","2008-06-11","2013-06-12",62,7,1,,,,"7317:141","POLYGON((-171 34,-172 34,-172 35,-171 35,-171 34))"
23079453,-171,36,"NOAA Pacific Islands Fisheries Science Center (PIFSC)","Caretta caretta","320","2000-08-28","2013-07-21",76,8,1,,,,"7317:351","POLYGON((-171 35,-172 35,-172 36,-171 36,-171 35))"
23079608,-171,37,"NOAA Pacific Islands Fisheries Science Center (PIFSC)","Caretta caretta","320","2008-05-31","2013-07-29",70,8,1,,,,"7317:361","POLYGON((-171 36,-172 36,-172 37,-171 37,-171 36))"
23079690,-171,38,"NOAA Pacific Islands Fisheries Science Center (PIFSC)","Caretta caretta","320","2012-04-13","2013-08-01",16,3,1,,,,"7317:371","POLYGON((-171 37,-172 37,-172 38,-171 38,-171 37))"
23079780,-171,39,"NOAA Pacific Islands Fisheries Science Center (PIFSC)","Caretta caretta","320","2000-09-28","2012-10-05",45,6,1,,,,"7317:381","POLYGON((-171 38,-172 38,-172 39,-171 39,-171 38))"
23079869,-171,40,"NOAA Pacific Islands Fisheries Science Center (PIFSC)","Caretta caretta","320","1998-10-16","2012-06-29",58,9,1,,,,"7317:391","POLYGON((-171 39,-172 39,-172 40,-171 40,-171 39))"
23081706,-171,41,"NOAA Pacific Islands Fisheries Science Center (PIFSC)","Caretta caretta","320","2000-09-08","2012-07-01",38,6,1,,,,"7417:101","POLYGON((-171 40,-172 40,-172 41,-171 41,-171 40))"
23081775,-171,42,"NOAA Pacific Islands Fisheries Science Center (PIFSC)","Caretta caretta","320","2008-07-24","2012-07-25",30,3,1,,,,"7417:111","POLYGON((-171 41,-172 41,-172 42,-171 42,-171 41))"
23081815,-171,43,"NOAA Pacific Islands Fisheries Science Center (PIFSC)","Caretta caretta","320","2008-08-14","2012-08-10",13,3,1,,,,"7417:121","POLYGON((-171 42,-172 42,-172 43,-171 43,-171 42))"
23081874,-171,44,"NOAA Pacific Islands Fisheries Science Center (PIFSC)","Caretta caretta","320","2008-08-25","2012-08-21",13,2,1,,,,"7417:131","POLYGON((-171 43,-172 43,-172 44,-171 44,-171 43))"
23081906,-171,44,"NOAA Pacific Islands Fisheries Science Center (PIFSC)","Caretta caretta","320","2008-08-23","2008-08-31",5,2,1,,,,"7417:141","POLYGON((-171 44,-172 44,-172 45,-171 45,-171 44))"
23062407,-170,15,"NOAA Pacific Islands Fisheries Science Center (PIFSC)","Lepidochelys olivacea","320","1997-11-23","1997-11-24",2,1,1,,,,"7117:140","POLYGON((-170 14,-171 14,-171 15,-170 15,-170 14))"
23062416,-170,15,"NOAA Pacific Islands Fisheries Science Center (PIFSC)","Lepidochelys olivacea","320","1997-11-22","1997-11-22",1,1,1,,,,"7117:350","POLYGON((-170 15,-171 15,-171 16,-170 16,-170 15))"
23067214,-170,22,"NOAA Pacific Islands Fisheries Science Center (PIFSC)","Lepidochelys olivacea","320","2000-08-21","2000-08-21",3,1,1,,,,"7217:120","POLYGON((-170 22,-171 22,-171 23,-170 23,-170 22))"
23067217,-170,24,"NOAA Pacific Islands Fisheries Science Center (PIFSC)","Lepidochelys olivacea","320","2000-04-14","2000-04-15",3,1,1,,,,"7217:130","POLYGON((-170 23,-171 23,-171 24,-170 24,-170 23))"
23067248,-170,26,"NOAA Pacific Islands Fisheries Science Center (PIFSC)","Caretta caretta","320","1997-04-21","1997-04-23",4,1,1,,,,"7217:350","POLYGON((-170 25,-171 25,-171 26,-170 26,-170 25))"
23067278,-170,30,"NOAA Pacific Islands Fisheries Science Center (PIFSC)","Caretta caretta","320","1997-02-07","2010-02-20",19,3,1,,,,"7217:390","POLYGON((-170 29,-171 29,-171 30,-170 30,-170 29))"
23078360,-170,31,"NOAA Pacific Islands Fisheries Science Center (PIFSC)","Caretta caretta","320","1997-03-07","2010-03-05",46,3,1,,,,"7317:100","POLYGON((-170 30,-171 30,-171 31,-170 31,-170 30))"
23078444,-170,32,"NOAA Pacific Islands Fisheries Science Center (PIFSC)","Caretta caretta","320","1997-06-06","1997-06-27",12,2,1,,,,"7317:110","POLYGON((-170 31,-171 31,-171 32,-170 32,-170 31))"
23078542,-170,33,"NOAA Pacific Islands Fisheries Science Center (PIFSC)","Caretta caretta","320","1997-06-10","2012-01-25",23,5,1,,,,"7317:120","POLYGON((-170 32,-171 32,-171 33,-170 33,-170 32))"
23078635,-170,34,"NOAA Pacific Islands Fisheries Science Center (PIFSC)","Caretta caretta","320","2010-01-11","2013-02-11",25,3,1,,,,"7317:130","POLYGON((-170 33,-171 33,-171 34,-170 34,-170 33))"
23078753,-170,35,"NOAA Pacific Islands Fisheries Science Center (PIFSC)","Caretta caretta","320","2000-08-22","2013-03-10",35,7,1,,,,"7317:140","POLYGON((-170 34,-171 34,-171 35,-170 35,-170 34))"
23079419,-170,36,"NOAA Pacific Islands Fisheries Science Center (PIFSC)","Caretta caretta","320","2008-06-02","2013-03-07",93,10,1,,,,"7317:350","POLYGON((-170 35,-171 35,-171 36,-170 36,-170 35))"
23079577,-170,37,"NOAA Pacific Islands Fisheries Science Center (PIFSC)","Caretta caretta","320","1999-07-01","2013-06-17",41,7,1,,,,"7317:360","POLYGON((-170 36,-171 36,-171 37,-170 37,-170 36))"
23079682,-170,38,"NOAA Pacific Islands Fisheries Science Center (PIFSC)","Caretta caretta","320","1999-06-21","2012-07-14",35,5,1,,,,"7317:370","POLYGON((-170 37,-171 37,-171 38,-170 38,-170 37))"
23079768,-170,39,"NOAA Pacific Islands Fisheries Science Center (PIFSC)","Caretta caretta","320","1998-10-12","2010-12-14",19,5,1,,,,"7317:380","POLYGON((-170 38,-171 38,-171 39,-170 39,-170 38))"
23079842,-170,40,"NOAA Pacific Islands Fisheries Science Center (PIFSC)","Caretta caretta","320","1998-10-11","2012-10-01",39,5,1,,,,"7317:390","POLYGON((-170 39,-171 39,-171 40,-170 40,-170 39))"
23081692,-170,41,"NOAA Pacific Islands Fisheries Science Center (PIFSC)","Caretta caretta","320","2000-09-06","2012-09-27",64,8,1,,,,"7417:100","POLYGON((-170 40,-171 40,-171 41,-170 41,-170 40))"
23081763,-170,42,"NOAA Pacific Islands Fisheries Science Center (PIFSC)","Caretta caretta","320","2012-07-14","2012-08-06",18,2,1,,,,"7417:110","POLYGON((-170 41,-171 41,-171 42,-170 42,-170 41))"
23081810,-171,43,"NOAA Pacific Islands Fisheries Science Center (PIFSC)","Caretta caretta","320","2008-08-11","2012-08-06",6,2,1,,,,"7417:120","POLYGON((-170 42,-171 42,-171 43,-170 43,-170 42))"
23081869,-170,44,"NOAA Pacific Islands Fisheries Science Center (PIFSC)","Caretta caretta","320","2008-08-28","2012-09-11",30,3,1,,,,"7417:130","POLYGON((-170 43,-171 43,-171 44,-170 44,-170 43))"
23081902,-170,44,"NOAA Pacific Islands Fisheries Science Center (PIFSC)","Caretta caretta","320","2008-09-01","2008-09-06",7,1,1,,,,"7417:140","POLYGON((-170 44,-171 44,-171 45,-170 45,-170 44))"
23062396,-170,15,"NOAA Pacific Islands Fisheries Science Center (PIFSC)","Lepidochelys olivacea","320","1997-11-20","1997-11-21",4,1,1,,,,"7116:459","POLYGON((-169 15,-170 15,-170 16,-169 16,-169 15))"
23067059,-169,22,"NOAA Pacific Islands Fisheries Science Center (PIFSC)","Lepidochelys olivacea","320","2000-08-19","2000-08-19",1,1,1,,,,"7216:229","POLYGON((-169 22,-170 22,-170 23,-169 23,-169 22))"
23067065,-170,24,"NOAA Pacific Islands Fisheries Science Center (PIFSC)","Lepidochelys olivacea","320","2000-04-14","2000-04-14",1,1,1,,,,"7216:239","POLYGON((-169 23,-170 23,-170 24,-169 24,-169 23))"
23067070,-169,24,"NOAA Pacific Islands Fisheries Science Center (PIFSC)","Lepidochelys olivacea","320","2000-04-10","2000-04-13",6,1,1,,,,"7216:249","POLYGON((-169 24,-170 24,-170 25,-169 25,-169 24))"
23067143,-170,26,"NOAA Pacific Islands Fisheries Science Center (PIFSC)","Caretta caretta","320","1997-04-20","1997-04-20",1,1,1,,,,"7216:459","POLYGON((-169 25,-170 25,-170 26,-169 26,-169 25))"
23067152,-170,27,"NOAA Pacific Islands Fisheries Science Center (PIFSC)","Caretta caretta","320","1997-04-19","1997-04-19",2,1,1,,,,"7216:469","POLYGON((-169 26,-170 26,-170 27,-169 27,-169 26))"
23067168,-169,29,"NOAA Pacific Islands Fisheries Science Center (PIFSC)","Caretta caretta","320","1997-01-29","1997-02-03",5,1,1,,,,"7216:489","POLYGON((-169 28,-170 28,-170 29,-169 29,-169 28))"
23067213,-170,29,"NOAA Pacific Islands Fisheries Science Center (PIFSC)","Caretta caretta","320","1997-02-04","1997-02-07",4,1,1,,,,"7216:499","POLYGON((-169 29,-170 29,-170 30,-169 30,-169 29))"
23077196,-169,31,"NOAA Pacific Islands Fisheries Science Center (PIFSC)","Caretta caretta","320","1997-03-01","2007-02-20",32,4,1,,,,"7316:209","POLYGON((-169 30,-170 30,-170 31,-169 31,-169 30))"
23077242,-169,32,"NOAA Pacific Islands Fisheries Science Center (PIFSC)","Caretta caretta","320","1997-05-15","2010-02-05",15,6,1,,,,"7316:219","POLYGON((-169 31,-170 31,-170 32,-169 32,-169 31))"
23077307,-169,33,"NOAA Pacific Islands Fisheries Science Center (PIFSC)","Caretta caretta","320","2000-02-02","2012-01-29",13,4,1,,,,"7316:229","POLYGON((-169 32,-170 32,-170 33,-169 33,-169 32))"
23077389,-169,34,"NOAA Pacific Islands Fisheries Science Center (PIFSC)","Caretta caretta","320","2011-05-21","2013-02-12",8,2,1,,,,"7316:239","POLYGON((-169 33,-170 33,-170 34,-169 34,-169 33))"
23077504,-169,35,"NOAA Pacific Islands Fisheries Science Center (PIFSC)","Caretta caretta","320","1998-05-16","2013-02-28",72,7,1,,,,"7316:249","POLYGON((-169 34,-170 34,-170 35,-169 35,-169 34))"
23077952,-169,36,"NOAA Pacific Islands Fisheries Science Center (PIFSC)","Caretta caretta","320","1999-01-30","2012-05-13",34,10,1,,,,"7316:459","POLYGON((-169 35,-170 35,-170 36,-169 36,-169 35))"
23078046,-169,37,"NOAA Pacific Islands Fisheries Science Center (PIFSC)","Caretta caretta","320","1999-07-01","2013-06-24",43,8,1,,,,"7316:469","POLYGON((-169 36,-170 36,-170 37,-169 37,-169 36))"
23078147,-169,38,"NOAA Pacific Islands Fisheries Science Center (PIFSC)","Caretta caretta","320","1999-07-21","2013-07-22",42,8,1,,,,"7316:479","POLYGON((-169 37,-170 37,-170 38,-169 38,-169 37))"
23078255,-169,39,"NOAA Pacific Islands Fisheries Science Center (PIFSC)","Caretta caretta","320","1998-10-05","2012-07-01",65,8,1,,,,"7316:489","POLYGON((-169 38,-170 38,-170 39,-169 39,-169 38))"
23078337,-169,40,"NOAA Pacific Islands Fisheries Science Center (PIFSC)","Caretta caretta","320","1998-10-09","2012-07-13",37,3,1,,,,"7316:499","POLYGON((-169 39,-170 39,-170 40,-169 40,-169 39))"
23081568,-169,41,"NOAA Pacific Islands Fisheries Science Center (PIFSC)","Caretta caretta","320","2000-08-29","2012-09-23",47,5,1,,,,"7416:209","POLYGON((-169 40,-170 40,-170 41,-169 41,-169 40))"
23081607,-169,42,"NOAA Pacific Islands Fisheries Science Center (PIFSC)","Caretta caretta","320","2008-07-26","2012-09-22",28,4,1,,,,"7416:219","POLYGON((-169 41,-170 41,-170 42,-169 42,-169 41))"
23081654,-169,43,"NOAA Pacific Islands Fisheries Science Center (PIFSC)","Caretta caretta","320","2008-07-28","2012-09-15",56,5,1,,,,"7416:229","POLYGON((-169 42,-170 42,-170 43,-169 43,-169 42))"
23081668,-169,44,"NOAA Pacific Islands Fisheries Science Center (PIFSC)","Caretta caretta","320","2008-09-05","2012-09-15",26,4,1,,,,"7416:239","POLYGON((-169 43,-170 43,-170 44,-169 44,-169 43))"
23062394,-168,16,"NOAA Pacific Islands Fisheries Science Center (PIFSC)","Lepidochelys olivacea","320","1997-11-15","1997-11-18",4,1,1,,,,"7116:458","POLYGON((-168 15,-169 15,-169 16,-168 16,-168 15))"
23067052,-169,22,"NOAA Pacific Islands Fisheries Science Center (PIFSC)","Lepidochelys olivacea","320","2000-08-18","2000-08-18",2,1,1,,,,"7216:218","POLYGON((-168 21,-169 21,-169 22,-168 22,-168 21))"
23067058,-169,22,"NOAA Pacific Islands Fisheries Science Center (PIFSC)","Lepidochelys olivacea","320","2000-08-18","2000-08-18",1,1,1,,,,"7216:228","POLYGON((-168 22,-169 22,-169 23,-168 23,-168 22))"
23067064,-168,24,"NOAA Pacific Islands Fisheries Science Center (PIFSC)","Lepidochelys olivacea","320","2000-04-08","2000-04-08",2,1,1,,,,"7216:238","POLYGON((-168 23,-169 23,-169 24,-168 24,-168 23))"
23067066,-169,24,"NOAA Pacific Islands Fisheries Science Center (PIFSC)","Lepidochelys olivacea","320","2000-04-09","2000-04-09",2,1,1,,,,"7216:248","POLYGON((-168 24,-169 24,-169 25,-168 25,-168 24))"
23067151,-168,27,"NOAA Pacific Islands Fisheries Science Center (PIFSC)","Caretta caretta","320","1997-04-09","1997-04-15",10,1,1,,,,"7216:468","POLYGON((-168 26,-169 26,-169 27,-168 27,-168 26))"
23067155,-169,27,"NOAA Pacific Islands Fisheries Science Center (PIFSC)","Caretta caretta","320","1997-04-13","1997-04-13",1,1,1,,,,"7216:478","POLYGON((-168 27,-169 27,-169 28,-168 28,-168 27))"
23067163,-168,29,"NOAA Pacific Islands Fisheries Science Center (PIFSC)","Caretta caretta","320","1997-01-25","1997-01-25",1,1,1,,,,"7216:488","POLYGON((-168 28,-169 28,-169 29,-168 29,-168 28))"
23067209,-168,30,"NOAA Pacific Islands Fisheries Science Center (PIFSC)","Caretta caretta","320","1997-02-24","1997-06-01",6,2,1,,,,"7216:498","POLYGON((-168 29,-169 29,-169 30,-168 30,-168 29))"
23077179,-168,31,"NOAA Pacific Islands Fisheries Science Center (PIFSC)","Caretta caretta","320","1997-02-25","2010-03-05",45,6,1,,,,"7316:208","POLYGON((-168 30,-169 30,-169 31,-168 31,-168 30))"
23077233,-168,31,"NOAA Pacific Islands Fisheries Science Center (PIFSC)","Caretta caretta","320","1997-05-15","2010-03-25",20,4,1,,,,"7316:218","POLYGON((-168 31,-169 31,-169 32,-168 32,-168 31))"
23077299,-168,33,"NOAA Pacific Islands Fisheries Science Center (PIFSC)","Caretta caretta","320","1998-05-10","2012-02-02",9,3,1,,,,"7316:228","POLYGON((-168 32,-169 32,-169 33,-168 33,-168 32))"
23077386,-168,34,"NOAA Pacific Islands Fisheries Science Center (PIFSC)","Caretta caretta","320","1998-05-10","2011-05-28",31,3,1,,,,"7316:238","POLYGON((-168 33,-169 33,-169 34,-168 34,-168 33))"
